FILENAME;PID;FILEEXTENSION;MIMETYPE;LABEL;NOTE
lw5239_B1b_Trio.mp3;14745085;mp3;audio/mpeg;B1b: Trio;lw5239 B1b Trio.mp3
lw5239_B1c_Menuett__da_capo_.mp3;14745086;mp3;audio/mpeg;B1c: Menuett (da capo);Haydn, J.: Sinfonie Nr. 92 G-Dur (›Oxford‹) / B1c: Menuett (da capo)
lw5239_B2_Finale___Presto.mp3;14745087;mp3;audio/mpeg;B2: Finale - Presto;lw5239 B2 Finale - Presto.mp3
lw5264_A1a_Adagio_cantabile.mp3;14745151;mp3;audio/mpeg;A1a: Adagio cantabile;lw5264 A1a Adagio cantabile.mp3
lw5264_A1b_Vivace_assai.mp3;14745152;mp3;audio/mpeg;A1b: Vivace assai;lw5264 A1b Vivace assai.mp3
lw5264_A2_Andante.mp3;14745153;mp3;audio/mpeg;A2: Andante;lw5264 A2 Andante.mp3
lw5264_B1a_Menuett__Allegro_molto_.mp3;14745154;mp3;audio/mpeg;B1a: Menuett (Allegro molto);lw5264 B1a Menuett (Allegro molto).mp3
lw5264_B1b_Trio.mp3;14745155;mp3;audio/mpeg;B1b: Trio;lw5264 B1b Trio.mp3
lw5264_B1c_Menuett__da_capo_.mp3;14745156;mp3;audio/mpeg;B1c: Menuett (da capo);lw5264 B1c Menuett (da capo).mp3
lw5264_B2_Finale__Allegro_di_molto_.mp3;14745157;mp3;audio/mpeg;B2: Finale (Allegro di molto);lw5264 B2 Finale (Allegro di molto).mp3
lw5280_A1a_Adagio.mp3;14745105;mp3;audio/mpeg;A1a: Adagio;lw5280 A1a Adagio.mp3
lw5280_A1b_Allegro.mp3;14745106;mp3;audio/mpeg;A1b: Allegro;lw5280 A1b Allegro.mp3
lw5280_A2_Largo.mp3;14745107;mp3;audio/mpeg;A2: Largo;lw5280 A2 Largo.mp3
lw5280_B1a_Menuett.mp3;14745108;mp3;audio/mpeg;B1a: Menuett;lw5280 B1a Menuett.mp3
lw5280_B1b_Trio.mp3;14745109;mp3;audio/mpeg;B1b: Trio;lw5280 B1b Trio.mp3
lw5280_B1c_Menuett__da_capo_.mp3;14745110;mp3;audio/mpeg;B1c: Menuett (da capo);lw5280 B1c Menuett (da capo).mp3
lw5280_B2_Finale___Allegro_con_spirito.mp3;14745111;mp3;audio/mpeg;B2: Finale - Allegro con spirito;lw5280 B2 Finale - Allegro con spirito.mp3
lw5317_A1a_Adagio.mp3;14746345;mp3;audio/mpeg;A1a: Adagio;lw5317 A1a Adagio.mp3
lw5317_A1b_Allegro.mp3;14746346;mp3;audio/mpeg;A1b: Allegro;lw5317 A1b Allegro.mp3
lw5317_A2_Andante.mp3;14746347;mp3;audio/mpeg;A2: Andante;lw5317 A2 Andante.mp3
lw5317_B1_Menuetto__Allegro_.mp3;14746348;mp3;audio/mpeg;B1: Menuetto (Allegro);lw5317 B1 Menuetto (Allegro).mp3
lw5317_B2_Finale___Vivace_assai.mp3;14746349;mp3;audio/mpeg;B2: Finale - Vivace assai;lw5317 B2 Finale - Vivace assai.mp3
lxt5419_05.mp3;11017254;mp3;audio/mpeg;A1 Allegro con brio;Johannes Brahms: Symphonie Nr. III F-dur, op. 90. Wiener Philharmoniker, Rafael Kubelik / A1 Allegro con brio
lxt5419_06.mp3;11017255;mp3;audio/mpeg;A2 Andante;Johannes Brahms: Symphonie Nr. III F-dur, op. 90. Wiener Philharmoniker, Rafael Kubelik / A2 Andante
lxt5419_07.mp3;11017256;mp3;audio/mpeg;B1 Poco allegretto;Johannes Brahms: Symphonie Nr. III F-dur, op. 90. Wiener Philharmoniker, Rafael Kubelik / B1 Poco allegretto
lxt5419_08.mp3;11017257;mp3;audio/mpeg;B2 Allegro;Johannes Brahms: Symphonie Nr. III F-dur, op. 90. Wiener Philharmoniker, Rafael Kubelik / B2 Allegro
mb938_07.mp3;12966892;mp3;audio/mpeg;A1: Prologue;Debussy, Claude: Sonaten und Syrinx / A1: Prologue
mb938_08.mp3;12966893;mp3;audio/mpeg;A2: Sérénade;Debussy, Claude: Sonaten und Syrinx / A2: Sérénade
mb938_09.mp3;12966894;mp3;audio/mpeg;A3: Finale;Debussy, Claude: Sonaten und Syrinx / A3: Finale
mb938_10.mp3;12966895;mp3;audio/mpeg;A4: Allegro vivo;Debussy, Claude: Sonaten und Syrinx / A4: Allegro vivo
mb938_11.mp3;12966896;mp3;audio/mpeg;A5: Intermède - Fantasque et léger;Debussy, Claude: Sonaten und Syrinx / A5: Intermède - Fantasque et léger
mb938_12.mp3;12966897;mp3;audio/mpeg;A6: Finale - Très Animé;Debussy, Claude: Sonaten und Syrinx / A6: Finale - Très Animé
mb938_13.mp3;12966898;mp3;audio/mpeg;B1: Prélude;Debussy, Claude: Sonaten und Syrinx / B1: Prélude
mb938_14.mp3;12966899;mp3;audio/mpeg;B2: Interlude;Debussy, Claude: Sonaten und Syrinx / B2: Interlude
mb938_15.mp3;12966900;mp3;audio/mpeg;B3: Finale;Debussy, Claude: Sonaten und Syrinx / B3: Finale
mb938_16.mp3;12966901;mp3;audio/mpeg;B4: Syrinx pour Flûtes seule;Debussy, Claude: Sonaten und Syrinx / B4: Syrinx pour Flûtes seule
mfp2117_A1_Allegro_moderato.mp3;14749135;mp3;audio/mpeg;A1: Allegro moderato;mfp2117 A1 Allegro moderato.mp3
mfp2117_A2_Scherzo__Allegro__und_Coda.mp3;14749136;mp3;audio/mpeg;A2: Scherzo (Allegro) und Coda;mfp2117 A2 Scherzo (Allegro) und Coda.mp3
mfp2117_B1_Andante_cantabile__ma_pero_con_moo___Poco_piu_adagio___Tempo_I.mp3;14749137;mp3;audio/mpeg;B1: Andante cantabile, ma pero con moo - Poco piu adagio - Tempo I;mfp2117 B1 Andante cantabile, ma pero con moo - Poco piu adagio - Tempo I.mp3
mfp2117_B2_Allegro_moderato___Presto___Piu_presto.mp3;14749138;mp3;audio/mpeg;B2: Allegro moderato - Presto - Piu presto;mfp2117 B2 Allegro moderato - Presto - Piu presto.mp3
mg500000_05.mp3;11987747;mp3;audio/mpeg;A1: Promenade;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / A1: Promenade
mg500000_06.mp3;11987748;mp3;audio/mpeg;A2: Gnome;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / A2: Gnome
mg500000_07.mp3;11987749;mp3;audio/mpeg;A3: Promenade;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / A3: Promenade
mg500000_08.mp3;11987750;mp3;audio/mpeg;A4: The Old Castle;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / A4: The Old Castle
mg500000_09.mp3;11987751;mp3;audio/mpeg;A5: Promenade;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / A5: Promenade
mg500000_10.mp3;11987752;mp3;audio/mpeg;A6: Tuileries;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / A6: Tuileries
mg500000_11.mp3;11987753;mp3;audio/mpeg;A7: Bydlo;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / A7: Bydlo
mg500000_12.mp3;11987754;mp3;audio/mpeg;A8: Promenade;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / A8: Promenade
mg500000_13.mp3;11987755;mp3;audio/mpeg;A9: Ballet Of Unhatched Chicks;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / A9: Ballet Of Unhatched Chicks
mg500000_14.mp3;11987756;mp3;audio/mpeg;B1: Two Polish Jews - Rich And Poor;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / B1: Two Polish Jews - Rich And Poor
mg500000_15.mp3;11987757;mp3;audio/mpeg;B2: Limoges - The Market Place;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / B2: Limoges - The Market Place
mg500000_16.mp3;11987758;mp3;audio/mpeg;B3: Catacombs;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / B3: Catacombs
mg500000_17.mp3;11987759;mp3;audio/mpeg;B4: The Hut On Fowl's Legs;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / B4: The Hut On Fowl's Legs
mg500000_18.mp3;11987760;mp3;audio/mpeg;B5: The Great Gate At Kiev;Moussorgsky, Modest ; Ravel, Maurice: Pictures at an exhibition / B5: The Great Gate At Kiev
mids16065_A1_Teil__A_Seite_.mp3;13701931;mp3;audio/mpeg;A1: Teil (A-Seite);mids16065 A1 Teil (A-Seite).mp3
mids16065_A1a_Musik_zu_Recondita_armonia__Cavadarossi_.mp3;13701932;mp3;audio/mpeg;A1a: Musik zu Recondita armonia (Cavadarossi);mids16065 A1a Musik zu Recondita armonia (Cavadarossi).mp3
mids16065_B1_Teil__B_Seite_.mp3;13701933;mp3;audio/mpeg;B1: Teil (B-Seite);mids16065 B1 Teil (B-Seite).mp3
mids16065_B1a_Musik_zu_Vissi_d_arte__Tosca_.mp3;13701934;mp3;audio/mpeg;B1a: Musik zu Vissi d'arte (Tosca);mids16065 B1a Musik zu Vissi d'arte (Tosca).mp3
mids16065_B1b_Musik_zu_E_luce_van_le_stelle__Cavadarossi_.mp3;13701935;mp3;audio/mpeg;B1b: Musik zu E luce van le stelle (Cavadarossi);mids16065 B1b Musik zu E luce van le stelle (Cavadarossi).mp3
mk42020_A1a_Un_poco_sostenuto.mp3;14868593;mp3;audio/mpeg;A1a: Un poco sostenuto;mk42020 A1a Un poco sostenuto.mp3
mk42020_A1b_Allegro___meno_Allegro.mp3;14868594;mp3;audio/mpeg;A1b: Allegro - meno Allegro;mk42020 A1b Allegro - meno Allegro.mp3
mk42020_A2_Andante_sostenuto.mp3;14868595;mp3;audio/mpeg;A2: Andante sostenuto;mk42020 A2 Andante sostenuto.mp3
mk42020_A3_Un_poco_Allegretto_e_grazioso.mp3;14868596;mp3;audio/mpeg;A3: Un poco Allegretto e grazioso;mk42020 A3 Un poco Allegretto e grazioso.mp3
mk42020_A4a_Adagio___Piu_Andante.mp3;14868597;mp3;audio/mpeg;A4a: Adagio - Piu Andante;mk42020 A4a Adagio - Piu Andante.mp3
mk42020_A4b_Allegro_non_troppo__ma_con_brio.mp3;14868598;mp3;audio/mpeg;A4b: Allegro non troppo, ma con brio;mk42020 A4b Allegro non troppo, ma con brio.mp3
mk42021_A1_Akademische_Festouvert_re.mp3;14904734;mp3;audio/mpeg;A1: Akademische Festouvertüre;mk42021 A1 Akademische Festouvertüre.mp3
mk42021_A2_Allegro_non_troppo.mp3;14904735;mp3;audio/mpeg;A2: Allegro non troppo;mk42021 A2 Allegro non troppo.mp3
mk42021_A3_Adagio_non_troppo.mp3;14904736;mp3;audio/mpeg;A3: Adagio non troppo;mk42021 A3 Adagio non troppo.mp3
mk42021_A4_Allegretto_grazioso__Quasi_Andantino_.mp3;14904737;mp3;audio/mpeg;A4: Allegretto grazioso (Quasi Andantino);mk42021 A4 Allegretto grazioso (Quasi Andantino).mp3
mk42021_A5_Allegro_con_spirito.mp3;14904738;mp3;audio/mpeg;A5: Allegro con spirito;mk42021 A5 Allegro con spirito.mp3
mk42022_A1_Allegro_con_brio.mp3;14868614;mp3;audio/mpeg;A1: Allegro con brio;mk42022 A1 Allegro con brio.mp3
mk42022_A2_Andante.mp3;14868615;mp3;audio/mpeg;A2: Andante;mk42022 A2 Andante.mp3
mk42022_A3_Poco_Allegretto.mp3;14868616;mp3;audio/mpeg;A3: Poco Allegretto;mk42022 A3 Poco Allegretto.mp3
mk42022_A4_Allegro.mp3;14868617;mp3;audio/mpeg;A4: Allegro;mk42022 A4 Allegro.mp3
mk42022_A5_Variationen_f_r_Orchester__ber_ein_Thema_von_Joseph_Haydn.mp3;14868618;mp3;audio/mpeg;A5: Variationen für Orchester über ein Thema von Joseph Haydn;mk42022 A5 Variationen für Orchester über ein Thema von Joseph Haydn.mp3
mk42023_A1_Tragische_Ouvert_re.mp3;14868633;mp3;audio/mpeg;A1: Tragische Ouvertüre;mk42023 A1 Tragische Ouvertüre.mp3
mk42023_A2_Allegro_non_troppo.mp3;14868634;mp3;audio/mpeg;A2: Allegro non troppo;mk42023 A2 Allegro non troppo.mp3
mk42023_A3_Andante_moderato.mp3;14868635;mp3;audio/mpeg;A3: Andante moderato;mk42023 A3 Andante moderato.mp3
mk42023_A4_Allegro_giocoso___Poco_meno_presto___Tempo_I.mp3;14868636;mp3;audio/mpeg;A4: Allegro giocoso – Poco meno presto – Tempo I;mk42023 A4 Allegro giocoso – Poco meno presto – Tempo I.mp3
mk42023_A5_Allegro_energico_e_passionato___Pi__Allegro.mp3;14868637;mp3;audio/mpeg;A5: Allegro energico e passionato – Più Allegro;mk42023 A5 Allegro energico e passionato – Più Allegro.mp3
mk42031_A1_Langsam__schleppend__wie_ein_Naturlaut___Im_Anfang_sehr_gem_chlich.mp3;14900026;mp3;audio/mpeg;A1: Langsam, schleppend, wie ein Naturlaut – Im Anfang sehr gemächlich;mk42031 A1 Langsam, schleppend, wie ein Naturlaut – Im Anfang sehr gemächlich.mp3
mk42031_A2_Kr_ftig_bewegt__doch_nicht_zu_schnell.mp3;14900027;mp3;audio/mpeg;A2: Kräftig bewegt, doch nicht zu schnell;mk42031 A2 Kräftig bewegt, doch nicht zu schnell.mp3
mk42031_A3_Feierlich_und_gemessen__ohne_zu_schleppen.mp3;14900028;mp3;audio/mpeg;A3: Feierlich und gemessen, ohne zu schleppen;mk42031 A3 Feierlich und gemessen, ohne zu schleppen.mp3
mk42031_A4_St_rmisch_bewegt.mp3;14900029;mp3;audio/mpeg;A4: Stürmisch bewegt;mk42031 A4 Stürmisch bewegt.mp3
ml4576_A1_Allegro_con_brio.mp3;14745956;mp3;audio/mpeg;A1: Allegro con brio;ml4576 A1 Allegro con brio.mp3
ml4576_A2_Adagio_affettuoso_ed_appassionato.mp3;14745957;mp3;audio/mpeg;A2: Adagio affettuoso ed appassionato;ml4576 A2 Adagio affettuoso ed appassionato.mp3
ml4576_A3_Scherzo._Allegro_molto.mp3;14745958;mp3;audio/mpeg;A3: Scherzo. Allegro molto;ml4576 A3 Scherzo. Allegro molto.mp3
ml4576_A4_Allegro.mp3;14745959;mp3;audio/mpeg;A4: Allegro;ml4576 A4 Allegro.mp3
ml4576_A5_Allegro.mp3;14745960;mp3;audio/mpeg;A5: Allegro;ml4576 A5 Allegro.mp3
ml4576_A6_Adagio_cantabile_I___Allegro___Tempo_I.mp3;14745961;mp3;audio/mpeg;A6: Adagio cantabile I – Allegro – Tempo I;ml4576 A6 Adagio cantabile I – Allegro – Tempo I.mp3
ml4576_A7_Scherzo._Allegro.mp3;14745962;mp3;audio/mpeg;A7: Scherzo. Allegro;ml4576 A7 Scherzo. Allegro.mp3
ml4576_A8_Allegro_molto_quasi_Presto.mp3;14745963;mp3;audio/mpeg;A8: Allegro molto quasi Presto;ml4576 A8 Allegro molto quasi Presto.mp3
ml4577_A1_Allegro.mp3;14745984;mp3;audio/mpeg;A1: Allegro;ml4577 A1 Allegro.mp3
ml4577_A2_Andante_con_moto.mp3;14745985;mp3;audio/mpeg;A2: Andante con moto;ml4577 A2 Andante con moto.mp3
ml4577_A3_Allegro.mp3;14745986;mp3;audio/mpeg;A3: Allegro;ml4577 A3 Allegro.mp3
ml4577_A4_Presto.mp3;14745987;mp3;audio/mpeg;A4: Presto;ml4577 A4 Presto.mp3
ml4577_A5_Allegro_ma_non_tanto.mp3;14745988;mp3;audio/mpeg;A5: Allegro ma non tanto;ml4577 A5 Allegro ma non tanto.mp3
ml4577_A6_Scherzo._Andante_scherzoso_quasi_Allegretto.mp3;14745989;mp3;audio/mpeg;A6: Scherzo. Andante scherzoso quasi Allegretto;ml4577 A6 Scherzo. Andante scherzoso quasi Allegretto.mp3
ml4577_A7_Menuetto._Allegretto.mp3;14745990;mp3;audio/mpeg;A7: Menuetto. Allegretto;ml4577 A7 Menuetto. Allegretto.mp3
ml4577_A8_Allegro___Prestissimo.mp3;14745991;mp3;audio/mpeg;A8: Allegro – Prestissimo;ml4577 A8 Allegro – Prestissimo.mp3
ml4578_A1_Allegro.mp3;14746012;mp3;audio/mpeg;A1: Allegro;ml4578 A1 Allegro.mp3
ml4578_A2_Menuetto.mp3;14746013;mp3;audio/mpeg;A2: Menuetto;ml4578 A2 Menuetto.mp3
ml4578_A3_Andante_cantabile.mp3;14746014;mp3;audio/mpeg;A3: Andante cantabile;ml4578 A3 Andante cantabile.mp3
ml4578_A4_Allegro.mp3;14746015;mp3;audio/mpeg;A4: Allegro;ml4578 A4 Allegro.mp3
ml4578_A5_Allegro_con_brio.mp3;14746016;mp3;audio/mpeg;A5: Allegro con brio;ml4578 A5 Allegro con brio.mp3
ml4578_A6_Adagio_ma_non_troppo.mp3;14746017;mp3;audio/mpeg;A6: Adagio ma non troppo;ml4578 A6 Adagio ma non troppo.mp3
ml4578_A7_Scherzo._Allegro.mp3;14746018;mp3;audio/mpeg;A7: Scherzo. Allegro;ml4578 A7 Scherzo. Allegro.mp3
ml4578_A8_La_Malinconia_Adagio___Allegretto_quasi_Allegro.mp3;14746019;mp3;audio/mpeg;A8: La Malinconia Adagio – Allegretto quasi Allegro;ml4578 A8 La Malinconia Adagio – Allegretto quasi Allegro.mp3
ml4579_A1_Allegro.mp3;14746040;mp3;audio/mpeg;A1: Allegro;ml4579 A1 Allegro.mp3
ml4579_A2_Allegretto_vivace_e_sempre_scherzando.mp3;14746041;mp3;audio/mpeg;A2: Allegretto vivace e sempre scherzando;ml4579 A2 Allegretto vivace e sempre scherzando.mp3
ml4579_A3_Adagio_molto_e_mesto.mp3;14746042;mp3;audio/mpeg;A3: Adagio molto e mesto;ml4579 A3 Adagio molto e mesto.mp3
ml4579_A4_Allegro._Th_me_Russe.mp3;14746043;mp3;audio/mpeg;A4: Allegro. Thème Russe;ml4579 A4 Allegro. Thème Russe.mp3
ml4580_A1_Allegro.mp3;14746060;mp3;audio/mpeg;A1: Allegro;ml4580 A1 Allegro.mp3
ml4580_A2_Molto_Adagio___Si_tratta_questo_pezzo_con_molto_di_sentimento.mp3;14746061;mp3;audio/mpeg;A2: Molto Adagio - Si tratta questo pezzo con molto di sentimento;ml4580 A2 Molto Adagio - Si tratta questo pezzo con molto di sentimento.mp3
ml4580_A3_Allegretto_Maggiore___Th_me_russe.mp3;14746062;mp3;audio/mpeg;A3: Allegretto-Maggiore - Thème russe;ml4580 A3 Allegretto-Maggiore - Thème russe.mp3
ml4580_A4_Finale___Presto.mp3;14746063;mp3;audio/mpeg;A4: Finale - Presto;ml4580 A4 Finale - Presto.mp3
ml4581_A1a_Andante_con_moto__Introduzione_.mp3;14746080;mp3;audio/mpeg;A1a: Andante con moto (Introduzione);ml4581 A1a Andante con moto (Introduzione).mp3
ml4581_A1b_Allegro_vivace.mp3;14746081;mp3;audio/mpeg;A1b: Allegro vivace;ml4581 A1b Allegro vivace.mp3
ml4581_A2_Andante_con_moto_quasi_Allegretto.mp3;14746082;mp3;audio/mpeg;A2: Andante con moto quasi Allegretto;ml4581 A2 Andante con moto quasi Allegretto.mp3
ml4581_A3_Menuetto___Grazioso.mp3;14746083;mp3;audio/mpeg;A3: Menuetto - Grazioso;ml4581 A3 Menuetto - Grazioso.mp3
ml4581_A4_Allegro_molto.mp3;14746084;mp3;audio/mpeg;A4: Allegro molto;ml4581 A4 Allegro molto.mp3
ml4581_A5_Allegro_con_brio.mp3;14746085;mp3;audio/mpeg;A5: Allegro con brio;ml4581 A5 Allegro con brio.mp3
ml4581_A6_Allegretto__ma_non_troppo.mp3;14746086;mp3;audio/mpeg;A6: Allegretto, ma non troppo;ml4581 A6 Allegretto, ma non troppo.mp3
ml4581_A7_Allegro_assai_vivace__ma_serioso.mp3;14746087;mp3;audio/mpeg;A7: Allegro assai vivace, ma serioso;ml4581 A7 Allegro assai vivace, ma serioso.mp3
ml4581_A8_Larghetto_espressivo___Allegretto_agitato.mp3;14746088;mp3;audio/mpeg;A8: Larghetto espressivo – Allegretto agitato;ml4581 A8 Larghetto espressivo – Allegretto agitato.mp3
ml4582_A1a_Adagio.mp3;14746110;mp3;audio/mpeg;A1a: Adagio;ml4582 A1a Adagio.mp3
ml4582_A1b_Allegro.mp3;14746111;mp3;audio/mpeg;A1b: Allegro;ml4582 A1b Allegro.mp3
ml4582_A2_Adagio_ma_non_troppo.mp3;14746112;mp3;audio/mpeg;A2: Adagio ma non troppo;ml4582 A2 Adagio ma non troppo.mp3
ml4582_A3_Presto___attacca.mp3;14746113;mp3;audio/mpeg;A3: Presto – attacca;ml4582 A3 Presto – attacca.mp3
ml4582_A4_Allegretto_con_Variazioni.mp3;14746114;mp3;audio/mpeg;A4: Allegretto con Variazioni;ml4582 A4 Allegretto con Variazioni.mp3
ml4583_A1_Maestoso___Allegro.mp3;14746132;mp3;audio/mpeg;A1: Maestoso – Allegro;ml4583 A1 Maestoso – Allegro.mp3
ml4583_A2_Adagio__ma_non_troppo_e_molto_cantabile.mp3;14746133;mp3;audio/mpeg;A2: Adagio, ma non troppo e molto cantabile;ml4583 A2 Adagio, ma non troppo e molto cantabile.mp3
ml4583_A3_Scherzo._Vivace.mp3;14746134;mp3;audio/mpeg;A3: Scherzo. Vivace;ml4583 A3 Scherzo. Vivace.mp3
ml4583_A4_Finale___Allegro_comodo.mp3;14746135;mp3;audio/mpeg;A4: Finale – Allegro comodo;ml4583 A4 Finale – Allegro comodo.mp3
ml4584_A1_Adagio_ma_non_troppo___Allegro.mp3;14746152;mp3;audio/mpeg;A1: Adagio ma non troppo - Allegro;ml4584 A1 Adagio ma non troppo - Allegro.mp3
ml4584_A2_Presto.mp3;14746153;mp3;audio/mpeg;A2: Presto;ml4584 A2 Presto.mp3
ml4584_A3_Andante_con_moto__ma_non_troppo.mp3;14746154;mp3;audio/mpeg;A3: Andante con moto, ma non troppo;ml4584 A3 Andante con moto, ma non troppo.mp3
ml4584_A4_Alla_danza_tedesca._Allegro_assai.mp3;14746155;mp3;audio/mpeg;A4: Alla danza tedesca. Allegro assai;ml4584 A4 Alla danza tedesca. Allegro assai.mp3
ml4584_A5_Cavatina._Adagio_molto_espressivo___attacca.mp3;14746156;mp3;audio/mpeg;A5: Cavatina. Adagio molto espressivo – attacca;ml4584 A5 Cavatina. Adagio molto espressivo – attacca.mp3
ml4584_A6_Finale._Allegro.mp3;14746157;mp3;audio/mpeg;A6: Finale. Allegro;ml4584 A6 Finale. Allegro.mp3
ml4585_A1_Adagio_ma_non_troppo_e_molto_espressivo.mp3;14746176;mp3;audio/mpeg;A1: Adagio ma non troppo e molto espressivo;ml4585 A1 Adagio ma non troppo e molto espressivo.mp3
ml4585_A2_Allegro_molto_vivace.mp3;14746177;mp3;audio/mpeg;A2: Allegro molto vivace;ml4585 A2 Allegro molto vivace.mp3
ml4585_A3_Allegro_moderato.mp3;14746178;mp3;audio/mpeg;A3: Allegro moderato;ml4585 A3 Allegro moderato.mp3
ml4585_A4_Andante_ma_non_troppo_e_molto_cantabile.mp3;14746179;mp3;audio/mpeg;A4: Andante ma non troppo e molto cantabile;ml4585 A4 Andante ma non troppo e molto cantabile.mp3
ml4585_A5_Presto.mp3;14746180;mp3;audio/mpeg;A5: Presto;ml4585 A5 Presto.mp3
ml4585_A6_Adagio_quasi_un_poco_andante.mp3;14746181;mp3;audio/mpeg;A6: Adagio quasi un poco andante;ml4585 A6 Adagio quasi un poco andante.mp3
ml4585_A7_Allegro.mp3;14746182;mp3;audio/mpeg;A7: Allegro;ml4585 A7 Allegro.mp3
ml4586_A1_Assai_sostenuto___Allegro.mp3;14746202;mp3;audio/mpeg;A1: Assai sostenuto – Allegro;ml4586 A1 Assai sostenuto – Allegro.mp3
ml4586_A2_Allegro_ma_non_tanto.mp3;14746203;mp3;audio/mpeg;A2: Allegro ma non tanto;ml4586 A2 Allegro ma non tanto.mp3
ml4586_A3_Heiliger_Dankgesang_eines_Genesenen_an_die_Gottheit__in_der_lydischen_Tonart.mp3;14746204;mp3;audio/mpeg;A3: Heiliger Dankgesang eines Genesenen an die Gottheit, in der lydischen Tonart;ml4586 A3 Heiliger Dankgesang eines Genesenen an die Gottheit, in der lydischen Tonart.mp3
ml4586_A4_Alla_Marcia__assai_vivace___Pi__Allegro.mp3;14746205;mp3;audio/mpeg;A4: Alla Marcia, assai vivace – Più Allegro;ml4586 A4 Alla Marcia, assai vivace – Più Allegro.mp3
ml4586_A5_Allegro_appassionato___Presto.mp3;14746206;mp3;audio/mpeg;A5: Allegro appassionato – Presto;ml4586 A5 Allegro appassionato – Presto.mp3
ml4587_A1_Gro_e_Fuge.mp3;14746224;mp3;audio/mpeg;A1: Große Fuge;ml4587 A1 Große Fuge.mp3
ml4587_A2_Allegretto.mp3;14746225;mp3;audio/mpeg;A2: Allegretto;ml4587 A2 Allegretto.mp3
ml4587_A3_Vivace.mp3;14746226;mp3;audio/mpeg;A3: Vivace;ml4587 A3 Vivace.mp3
ml4587_A4_Assai_lento__cantante_e_tranquillo.mp3;14746227;mp3;audio/mpeg;A4: Assai lento, cantante e tranquillo;ml4587 A4 Assai lento, cantante e tranquillo.mp3
ml4587_A5_Der_schwer_gefasste_Entschluss.mp3;14746228;mp3;audio/mpeg;A5: Der schwer gefasste Entschluss;ml4587 A5 Der schwer gefasste Entschluss.mp3
ml5012_05.mp3;13002572;mp3;audio/mpeg;A1a: Requiem aeternam;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / A1a: Requiem aeternam
ml5012_06.mp3;13002573;mp3;audio/mpeg;A1b: Kyrie;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / A1b: Kyrie
ml5012_07.mp3;13002574;mp3;audio/mpeg;A2: Dies Irae;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / A2: Dies Irae
ml5012_08.mp3;13002575;mp3;audio/mpeg;A3: Tuba mirum;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / A3: Tuba mirum
ml5012_09.mp3;13002576;mp3;audio/mpeg;A4: Rex tremendae;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / A4: Rex tremendae
ml5012_10.mp3;13002577;mp3;audio/mpeg;A5: Recordare;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / A5: Recordare
ml5012_11.mp3;13002578;mp3;audio/mpeg;A6: Confutatis;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / A6: Confutatis
ml5012_12.mp3;13002579;mp3;audio/mpeg;A7: Lacrimosa;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / A7: Lacrimosa
ml5012_13.mp3;13002580;mp3;audio/mpeg;B1: Domine Jesu;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / B1: Domine Jesu
ml5012_14.mp3;13002581;mp3;audio/mpeg;B2: Hostias;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / B2: Hostias
ml5012_15.mp3;13002582;mp3;audio/mpeg;B3: Sanctus;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / B3: Sanctus
ml5012_16.mp3;13002583;mp3;audio/mpeg;B4: Benedictus;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / B4: Benedictus
ml5012_17.mp3;13002584;mp3;audio/mpeg;B5: Agnus Dei;Mozart, Wolfgang Amadeus ; Walter, Bruno (Dirigent): Requiem KV 626 / B5: Agnus Dei
mms2081_A1_Longo_126__K.012__in_g_Moll.mp3;13495776;mp3;audio/mpeg;A1: Longo 126 (K.012) in g-Moll;mms2081 A1 Longo 126 (K.012) in g-Moll.mp3
